,Tweet,Sentiment
2234,@DesiStupides @Habib_Hasan_Haa phle confirm to btaO khA huA ??   ,neutral
2235,@mirrorCracking_@Sariyal_here Believe me koi larki ho to ghanta tareef nhi karta mai magar is jaisa husn waqi kahi nhi yummy   ,neutral
2236,@TheRealPCB Sab ko bating Dena koi #pak se sikho ....😂😂🤣🤣 World cup jita k dekhao phir j & k k bare mai sochna 😠😠😠 @ICC @cricketworldcup   ,negative
2237,RT @shravankambli @AMtouristerIN #ChampionsAnthem Katori me Saap 🐍 hai India 🇮🇳 sabka Baap hai !! Cheer Squad Name 👇 💙💙💙💙 Indian Blue Army …   ,neutral
2238,@navedelmisterio Joo se me cae la baba de escucharle . En el buen sentido jajajaja . Como se llama el sitio ?   ,negative
2239,BIGGER WAVE OF 2019 FROM MODI SHARKAR ! Barr Barr 😇🙏#thank you MODI JI all the way from USA 🇺🇸 Boston and I would li … ,positive
2240,@Shalini21302918 @Radha_singh0710 Apna koi future nhi bata payega 👉😜   ,neutral
2241,@AyegaHi @LegalKant Chutiye pic main bola Pakistan was Hindu . Lol . Ja pani Puri bhej   ,neutral
2242,@GulBukhari Andhi ho gaye ho Underrated Bar Dancer she is khusra ...   ,negative
2243,@prakashraaj Tu pahle burnol laga le ..... ,neutral
2244,@SuPriyoBabul @BJP4Bengal @TajinderBagga @narendramodi @AmitShah @DilipGhoshBJP @swapan55 @KailashOnline … ,neutral
2245,@narendramodi Aaj ka din yaad gar h aap dubara pardhanmantri bndhe ho me aapko dil se badhayi deta hun modi ji apki … ,positive
2246,RT @AjitPra48860609 @akron_88 @palakshahJourno @businessline @porinju Yeh paid tattu hi aisi baatein kar saktein hain . They think that eve …   ,negative
2247,putangina bus driver kasohan nga walay sala . Piste nga batas tanawa ra gud og tarong oy kung naa bay sala ang bus d … ,negative
2248,@jigneshmevani80 @GulPanag @ReallySwara @prakashraaj Chutiya Tera time kabhi nahi aanewala aur apni chamchi Ko … ,negative
2249,@anasarcasm @Being_Sanskaari Owesi jaise logo ke audio video se hi radical ho raha he hindu Agar aaj ye halat he t … ,negative
2250,RT @guneezzz My Ted Talk is out today . I hope it empowers you hugs you and reminds you of your own grit . Watch here ,positive
2251,Jai shree ram .. 2 se dubara aane ke liye BJP p . m modi ji amit sah ji ke seth pure desh washiyo ko dil se bahut bahut … ,positive
2252,@Gulati_Ka_Gyan @free_thinker Tum Mulle ho . Atankwadi ko suport karte ho . Tumko IB pe yakin nahi Court pe yakin n … ,neutral
2253,@pankhuripathak Koi nahi karega dhrna pardarsan Agar koi leader pit jata ya mar jata to Hum karya karta es kaam ko … ,positive
2254,Mauritius PM & his wife Kobita at PM Modi oath ceremony in Delhi jai hind 🇮🇳🇮🇳 jai mauritius 🇲🇺 eah dosti hamesa BAN … ,positive
2255,@peaceforchange SURPRISE DAY & SHOCKING DAYS to tum logon me manaya tha 2 mahine Tak journalist ko ban karke airstr … ,negative
2256,RT @JuniorGippy @igippygrewal 🔥 End Galbat Ustaaji 🙈 bahot sohni eh photo ji tuhadi 😍 love u Ustaaji @igippygrewal 😘💚 ,positive
2257,RT @IamRayyan_Har larky ki khuahish * Eid per bas haircut perfect hona chahiye baaki ki kher hy * 😂😂😂   ,positive
2258,RT @amitbehere @PriyaRa89842300 Aap loog galti se bhi kabhi sach nahi bool sakte kya ? Javed Akhtar has never done burqe ki pairavi . Gaja …   ,neutral
2259,RT @selvaraghavan Having so much fun playing BGM for #NGK #NGKBGM @Suriya_offl @thisisysr @prabhu_sr @Sai_Pallavi92 @Rakulpreet @Cinemainm …   ,positive
2260,@Amenable_Wolf Aik tweets hi to level ki hen ye zaror chori hoti hen p   ,negative
2261,@aajtak @anjanaomkashyap fir vhi baklol panti chalu .... congress ka pravakta nhi mila to karam jale hindu muslim ki … ,negative
2262,@PMOIndia respected pm many many congratulations sir desh ki trakki ke liye Mera ek sujhaav hamaare desh m shaaml … ,positive
2263,@DelhiPolice sir local police station pe complaint krne par bi sunwai nhi hai .. mene 5 may 2019 Ko complaint karwai … ,neutral
2264,@PakSarfrazbugti Tm kise angle se b respected family se nahi lagtay ho agr hotay to izzatdar logon ki izzat kartay … ,negative
2265,@tabassumii @syedaFatimahuda @sunny_tweetss @khak_e_Karbala @me_aunzela Same to you 🙊😂   ,neutral
2266,RT @srivastava_dj @madhukishwar pta nhi kyu HINDU ladkiyan is gandgi me girti hi ja rhi hain . libral HINDU hone ka ye result hai . it is o …   ,neutral
2267,2024 ke liye bhee pm modi ji ki hat trick lagwane ke liye prayas start kar diya hai hamne aur ye hoga 2022 me up au … ,neutral
2268,@narendramodi Shri Narendra D Modiji Main aapki jeet keliye har Monday Upawaas rakha tha Meri ye chotisi navas Bh … ,neutral
2269,Nice Song ( y ) Bekhayali mein bhi tera hi khayaal aaye .... Kyun bichhadna hai zaroori ye sawaal aaye .... ,positive
2270,Chotay chor hi kal ko daku bantay hin . #ZartajGul should be reprimanded s that yeh kal ko nawaz zardari na banay .… ,positive
2271,@TajinderBagga Whenever Modiji takes retirement I want Yogi to be PM Amit Shah is a great strategist he will be good at HM   ,positive
2272,RT @Abhie045 @ReallySwara @narendramodi Aayega to modi hi .... Please ab lagne lga h feminism and communism ab tumse na ho payega ... Agr ap …   ,neutral
2273,Sabka Saath Sabka Vikas Sabka Viswas | @JasoosKutty ,positive
2274,@bhak_sala R u one of the invitees   ,neutral
2275,@ZeeNewsHindi INKI AISHI KI TAISHI MARO SALE KHUDH KE BACCHE NAHI HAI KYA INKO SALOKO JUTO SE P … ,negative
2276,Hayeeeeee janiii 💓💓💓😍😍😍 thank you yrrrr for making my birthday more speciall 💓💓😍👭 Allah blessed you ,positive
2277,@BeastBoyShub Jarur karegi bhai thodina ek hi game khelate ragenge duniya ek game se bhi badhake hai We will accept you bhai   ,positive
2278,Acharyaji mein aap ki piri baat se sehamet nahi hu kyu tv debates mein agar koi nahi jayega tho ye hindu aur musli … ,neutral
2279,RT @MissRos20359277 Halat jo hmari h tmhari tou nhi h Aisa h tou phir yeh koi yari tou nhi h Tou jo muhabbat main dilah mang raha h Ae sha …   ,neutral
2280,@waglenikhil @Tejasvi_Surya Paagle You are such an AskHole YOu rant shit all day no one cares u r frustrated an … ,negative
2281,jiska media nahi hota uske fans hote hai ( once Salman said this in interview with Komal Nahata ) #PaidMediaCantHarmSALMAN   ,neutral
2282,RT @hassan_jazil Sary dosto ko class se bahar nikal dyna punishment nahi picnic hoti hai .   ,positive
2283,@sherryontopp Sidhu sir stay strong !! every punjabi love's you and with you ! Khich k jatta 👌   ,positive
2284,@narendramodi Mere aur mere Pariwar ki taraf se aap ko aur BJP pariwar k sabhi sadashyo bahut bahut hardik subhkam … ,positive
2285,Pubg ni khelta Tiktok use ni krta Suta ni lagata Girlz ko DM ni krta Will this society accept me ?   ,neutral
2286,@propakistanipro @SabineK48384668 Dekho bc koi sharam nahi h 😂 allah ke nam pe beekh dushman mulk se ,negative
2287,@AnwarLodhi @MuradSaeedPTI MashAllah je zaror hum sub ik hai we love pakhtoon 💖 we love pak & Army 🇵🇰🇵🇰💖 sun lo dhush … ,positive
2288,@narendramodi congratulations sir And congo to us too We elect our IMANDAAR CHOWKIDAR We love u dear pm God bless u . long live .   ,positive
2289,@chaurasiya_ajay @rssurjewala Bjp aur Modi ko desh chalana nai aata uska kya ? Ek anpadh vyakti se kya apeksha ki ja … ,negative
2290,@Bahujan4India @shals77 Ab agar Kisi ki cardiac arrest se death bhi ho jaaye toh yehi bolenge yeh chutiye ki welc … ,negative
2291,@Hramblings Uska record check karo a director in Ahmedabad cooperative banks and wahan ke scams 😂😂😂😂   ,negative
2292,Let's see kaun jeetega can't wait to watch the action on @StarSportsIndia from 130 PM ! #ENGvSA  #CricketKaCrown   ,neutral
2293,Kya prediction hai aapki is world cup ko lekar ?? World Cup 2019 🏆 @msdhoni & virat kohli If You Fan of B … ,neutral
2294,@YaIIUgIy @denekthanyjana the only talent I had in bachpan   ,neutral
2295,Party spokesperson nahi aarahe hain to Pakistan ko shamil karliya wah ji wah Indian Media . Jai Hind ,neutral
2296,Postal vote bjp ke aur government employees ko bjp se bhut ummide h ,positive
2297,what a phenomenal advertisement for the BEST LEAGUE IN THE WORLD . genuinely the worst final I’ve ever seen . not … ,negative
2298,Sirf lagta hai me hi hu jisne kal ka episode hi nhi dekha aisw reviews padh ke himat hi nhi hai dekhne ki ab to aaj … ,neutral
2299,@bhak_sala Every child has to go to school till the 10th - free education . Government to ensure this by providing m … ,positive
2300,RT @AayatKh42331038 Jee to tareef bhee kardiya karai Dil khol kar @AayatKh42331038 future doc says 😁😁😁😁 Pakistan sub ka 💏💏💏💏 ,positive
2301,RT @Satinder__Insan Pitaji @Gurmeetramrahim Bless My Mothers @SukhpreetKInsan ❤️ @Manjeet236313 ❤️ #HappyMothersDay #blessed to have world '…   ,positive
2302,@AjazkhanActor Beta aaya to modi hebut maine ek video dekha kuch dino pehle tum kapil sharma ko bol rehe the kya m … ,neutral
2303,@deepolice12 @ModiLeDubega Ek bade officer apne ek constable ke khade hokar encourage karna bade dil ko darshata hai sir ur really great 👍   ,positive
2304,RT @ImMPriya @shwetaraina1427 @ImRaina @_PriyankaCRaina Thank you babes 😘 You don't even know how much this wish means to me 😍 I wish Rai …   ,positive
2305,@narendramodi Sir Atalji is always with us Aapko bahut bahut subhkamnaaye prabhu aapko aur jyada shakti pradan … ,positive
2306,@__xxwwxx @ZulfaqihAziz Thats the reason it is not a rumours . Mmg segelintir ppuan dr sne makeup beriya tp hakikat pengotor nauzubillah .   ,neutral
2307,@ashutosh83B Bhai aaj tak tune kishi bhi scam par avaj nahi uthai par modi ji k kam kale gungan par avaj uthata hai … ,negative
2308,@savita_aap Savita ji in fake videos ki bajah se apni insult social media pr karate hue sharam nahi aati aapkoya A … ,negative
2309,@A2MilksojatPal1 @SAMBIT_PATRAg @Payal_Rohatgi @OmPraka88026149 Bilkul sahi inse accha toh 20 crore kutte paal l … ,negative
2310,@Ume69004984 @FiyazChohanPTI @waila1no_Kutti maa k kutte pille   ,negative
2311,movie date tayo u want ? hehe — sino ka muna ? ,neutral
2312,@iVeenaKhan Ap ki galti hai ap ne btaya n apni team ko ye T20 world cup nahi h ... #PAKvWI #WorldCup #CWC19   ,neutral
2313,@kunalkamra88 Tu tension mt le bhosdike tjhe bhi jldi arrest kiya jayega aur custody me liya jayega bc ye tere bawa … ,negative
2314,@dineshyadav1980 @RubikaLiyaquat @mlkhattar sale dogle yadav kyu tera bap maulana @yadavakhilesh ke to lag gaye … ,negative
2315,RT @SharayUddin My life ...😎 My choices ...😋 My mistakes ...😏 My lesson ...💯 Not your business .🙏   ,negative
2316,It’s #PikaPika day ! I’m ready are you ? ( this is sooooooooooooooo laate )   ,neutral
2317,Bharat ke bhartiya drishtikon par adharit rashtvadi P M Modi ji ki hardik badhai ,positive
2318,RT @MitkaryS @neeraj_rajput We have one at MIHAN/MADC office at Nagpur as well .. 😎 ,neutral
2319,@ImranKhanPTI Sir i am from Quetta sir plz take action sir Qta ma 3 a alliance company ki taraf sy logo k sath 70 a … ,neutral
2320,@hinaparvezbutt Buhahhha Apki to MPA seat hi @SaniaaAshiq ki tarah Maryam Safdar ki “ ChamchaGiri ” par mili hai   ,neutral
2321,@KapilSibal what is the topic ? ye Modi ne hamara Jhut ki Dukan aur political carrier khatam kr diya ??😀😀😀   ,negative
2322,@RubikaLiyaquat Sahi hai ab tumko bs Hindu Muslim hi bacha hai party pravakta to hai nhi jo debate krogi anchor a … ,neutral
2323,@chetan_bhagat @dhruv_rathee @kunalkamra88 @ReallySwara Exactly sir ! Well said sir !   ,neutral
2324,ham aaj sirf mobarak baa dena chunga .... desh ka HM aaj apnekursisambhal liya hai ... ab deshke hitmekaam sundarta … ,neutral
2325,@NizamFarheen kaafi acha hai its about that point in life when you are ok with all the pain n hurt . You accept and … ,neutral
2326,@Tejasvi_Surya Modi ji is inspiration for us bt I'm waiting for the day when you will take the oath ☺ it's hist … ,neutral
2327,@NiranjanTripa16 @jainarayangaur Hum Deshwashi aapas me Hindu Musalman karke British ki chal ko Safal bana rahe hai … ,neutral
2328,@karr_karrr Hell naw lol not that shit   ,neutral
2329,@Rubz_Abu In fact ur pretty eys sallo my heart 😉 hehe 😜   ,positive
2330,@punchuate @MeFurry Lol @although with great difficulty . Mard hain ya kuttey ? 😒   ,negative
2331,@ndtv Yah sala infuture Mai kabhi bhi pass nahi ho payega . mai to PAPPU ko yahi ray doga ki tu BJP Mai PEON ki post … ,negative
2332,@chitrol_splst @Hestia2007 chal tu apna DNA karwa k apna sabit kr day k tu aik hi baap ki aulad hai aur apni maa ko … ,negative
2333,RT @souljaian It’s All Personal Perception At The End Of Day So What Do I Know Anyway ? My World Is Mine Just As Yours Is Yours .   ,positive
2334,@free_thinker @abhisar_sharma @free_thinker ye Andh namazi ki kartut tum advertisement kr rahe ho Andh namazi log … ,negative
2335,RT @kxuuvy I hope I can see this from my fav person on the first day of eid ,neutral
2336,RT @Himansh_hoty Kha se ati h itni pavitr ldkiya jine bc nahi pta 🤣🤣🤣 @Mr_villen @oolikhnewali @Rashi02920233 ,negative
2337,@ashutosh83B @BJP4India @AamAadmiParty @INCIndia @shahid_siddiqui @yadavtejashwi @JhaSanjay Sale chutia tere jaise … ,negative
2338,RT @ShagunS97577349 Up P 2013ki bachhe dekhi nhi de rhe ap sbko hm ketne presn h koi sunta nhi hmre ,positive
2339,Congratulations To our Hounarble prime minister shri Narendar damoder dass modi ji ! Hum sabi bharat wasi yahi kaman … ,positive
2340,@fsaghir5 Allhamdulliah good ap kaisy hain Faisal Bhai   ,neutral
2341,@ReallySwara Good I found that you know yourself Yes you are unimportant !!! )   ,negative
2342,Wasn’t what I’d hoped for today 😟 as you can tell by the pictures we “ tried’to race on a unfit track and I got pun … ,positive
2343,@TheRealPCB @ImranKhanPTI is @SarfarazA_54 ke goli maardo ya isko captaincy pr se hatao . team na naas kr rkha is gandu ne 😠😠😠😠   ,negative
2344,RT @nimrahere @Maira_081 Han exactly I was thinking the same right now ke jo bhi kaam achi neeyat or dil se karein to sab khud he acha lag …   ,positive
2345,RT @naashenaass My first time making halwa sawanak are you guys proud of bibi jan ,positive
2346,Good night . Pooja maim Ji kaise hai ap nameskar karna bhi bhul gayi ho parti badal diya kya apne apni . Jay hind jay … ,positive
2347,@narendramodi hamare aadarniya pm Narendra modi ji ko doobara pm banane par dher sari subhkamnaye aasha karta hu a … ,positive
2348,Kya chutiyapa chala ke rakha hai BC . Ek din hua nahi ki Faltu ki bakwaas chalu hogayi COREtards ki . Bina kuch samjh … ,negative
2349,@sherryontopp Thoko thoko ab teri hi thuk gayi Kahi ka nahi Raha ab tu chale jaaa Pakistan warna … ,negative
2350,@pindhfloyd @husainhaqqani @nailainayat @narendramodi Abhi survived the thrashing .... But your own pilot got killed … ,neutral
2351,@Aks_Aamirian @Aamirs_Batman Given that masala is a desi genre Bollywood se kuch bhi nahi hota dhang se .   ,neutral
2352,@shahidpeer_@jkpdp @MehboobaMufti 😂😂😂😂😂 Happy Birthday Mam .. Janm dhin Mubarak ho ... Appka Birthday Gift Hamaray si … ,positive
2353,@Moh12kha @mr_syedzeeshan Duaa hai k aisa ho youth ka haal boht bura hai ache hain lakin boht kum stay strong Wish you good luck   ,positive
2354,@AshokTanwar_INC Dr Ashok Tanwar ji Jindabad Rahul Ghandi Jindabad   ,neutral
2355,Why do these single people think that God is busy in writing the best love story for them ? Yeh khudke manki tasalli … ,neutral
2356,RT @fishbowel Guys the 🗿 emoji is so good it shows so much yet so little emotion Her I’m breaking up with you Me 🗿 Mom you’re ado …   ,neutral
2357,Aur ye kahte hain ki Muslims apni auraton ko aage badhne nahi dete unhe padhne se rokte hain 😂 ,negative
2358,RT @supersappho Ending my night w a sketch of them ,neutral
2359,Kush is supposed to be my best mate . Yea he’s already fucked your mrs #EastEnders   ,negative
2360,@vijayrupanibjp @narendramodi Modiji ko hardik subhkamnaye Bharat ka bhavishya unke chhatra-chhaya main ujjwal hai … ,positive
2361,@TheAhmedShariff Mukul Roy ke time bhi yahi laga tha par forget it ! its politics we're choosing the best vice and … ,positive
2362,@SAMBIT_PATRAg @anjanaomkashyap Sambitji ye secular nahi Muslim ki party h inko Muslim k vote chaiye durgati ho ga … ,negative
2363,@RubikaLiyaquat @INCIndia Well done ma'am apke jaise logo aur khas kr apke dhrm se aise logo ki bhuy jrurt hai is d … ,positive
2364,@boxervijender Bhai yahe Sahi kaam h aapka isko he karte raho . Best wishes to you   ,neutral
2365,Logo ko be maot maarne walo aatankiyo la'anat hai tum par bhale hi is video banane wale ke Abba ko tumne nahi maa … ,negative
2366,@InsafPK @Ali_MuhammadPTI Kuttay bhonktay rehtay hein r karwan chaltay rehtain he ye pashtone nahi hy r na he Musli … ,negative
2367,@bsindia Ab Modi bhakt kidhar hai Ab zee news Ka Shudhir chaudhri Aaj tak ki @anjanaomkashyap News 18 ki … ,neutral
